
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.8126,23.8359,79.7651,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
17.6641,25.9922,37.1875,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
