
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42361.9,51879,-69.752,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
42397.2,51841,-38.9909,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
