
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.57991,um,Nucleus,1,TVC,0,100000000,
2.55594,um,Nucleus,1,TVC,3,100000003,
2.74515,um,Nucleus,1,TVC,4,100000004,
3.04954,um,Nucleus,1,TVC,7,100000007,
3.02857,um,Nucleus,1,ATM,8,100000008,
3.86701,um,Nucleus,1,ATM,9,100000009,
