
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.773637,0.563596,-0.289561,um,Cell,Cell Ellipsoid Axis A,1,ATM,0,
0.241492,-0.0233727,0.970121,um,Cell,Cell Ellipsoid Axis A,1,TVC,4,
0.122862,-0.855168,0.50358,um,Cell,Cell Ellipsoid Axis A,1,TVC,6,
0.212922,-0.972559,-0.093775,um,Cell,Cell Ellipsoid Axis A,1,TVC,7,
0.51444,-0.677737,0.52538,um,Cell,Cell Ellipsoid Axis A,1,TVC,8,
0.729458,0.68372,-0.0204515,um,Cell,Cell Ellipsoid Axis A,1,TVC,9,
