
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.902373,-0.41469,-0.117282,um,Surface,Ellipsoid Axis C,1,ATM,6,
-0.909024,0.401493,0.111711,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
