
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
48248,68822.8,7.03116,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
48189.6,68858.8,-18.65,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
