
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42205,21266.1,2.66213,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
42172.1,21351.9,-6.64082,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
