
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
5.45564,um,Nucleus,1,ATM,1,100000000,
5.16466,um,Nucleus,1,ATM,2,100000001,
4.10654,um,Nucleus,1,TVC,3,100000002,
4.48495,um,Nucleus,1,TVC,4,100000004,
3.12231,um,Nucleus,1,TVC,5,100000005,
4.09353,um,Nucleus,1,TVC,6,100000006,
