
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38765.1,81329,65.1417,um,Surface,1,Center of Image Mass,Image 1,1,ATM,5,
38832.5,81399.1,56.818,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
