
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
5.92368,9.27149,13.1845,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,0,100000000,
5.38179,9.47646,10.3971,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,1,100000001,
3.73346,4.7702,5.87967,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
3.70151,5.4281,7.49681,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
4.00579,6.26454,7.26922,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
5.23974,6.13519,8.03829,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000005,
