
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
21.3574,21.3906,65.4844,um,Surface,BoundingBoxOO Length,1,ATMgroup,2,
17.1445,29.7129,39.3076,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
