
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.516791,-0.851523,0.0885236,um,Surface,Ellipsoid Axis C,1,ATMgroup,2,
0.648085,-0.725182,0.232587,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
