
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.425062,,Cell,1,TVC,0,
0.401076,,Cell,1,TVC,1,
0.455284,,Cell,1,TVC,2,
0.388294,,Cell,1,TVC,3,
0.362945,,Cell,1,ATM,4,
0.328517,,Cell,1,ATM,5,
