
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.64783,um,Cell,1,ATM,3,
8.96642,um,Cell,1,ATM,4,
5.19233,um,Cell,1,TVC,5,
6.05684,um,Cell,1,TVC,6,
5.33521,um,Cell,1,TVC,7,
6.92961,um,Cell,1,TVC,8,
