
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
68.2333,um,Surface,1,ATMgroup,0,
24.3051,um,Surface,1,TVCgroup,2,
