
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.40175,um,Nucleus,1,ATM,0,100000000,
5.84084,um,Nucleus,1,ATM,1,100000001,
3.62016,um,Nucleus,1,TVC,4,100000004,
3.28834,um,Nucleus,1,TVC,5,100000005,
2.83919,um,Nucleus,1,TVC,6,100000006,
3.47316,um,Nucleus,1,TVC,7,100000007,
