
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
8.05426,um,Cell,Image 1,1,ATM,0,
17.8042,um,Cell,Image 1,1,ATM,1,
17.8042,um,Cell,Image 1,1,TVC,4,
9.93359,um,Cell,Image 1,1,TVC,5,
13.989,um,Cell,Image 1,1,TVC,6,
10.2148,um,Cell,Image 1,1,TVC,7,
