
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
3908.33,um^2,Cell,1,ATM,0,
4393.77,um^2,Cell,1,ATM,1,
950.421,um^2,Cell,1,TVC,4,
950.087,um^2,Cell,1,TVC,5,
807.34,um^2,Cell,1,TVC,6,
1128.05,um^2,Cell,1,TVC,7,
