
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39878,71484.9,90.4645,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
39805.3,71511.2,83.0481,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
