
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.383754,,Cell,1,TVC,0,
0.243477,,Cell,1,TVC,1,
0.51545,,Cell,1,TVC,2,
0.476194,,Cell,1,TVC,3,
0.238672,,Cell,1,TVC,5,
0.485325,,Cell,1,TVC,6,
0.417966,,Cell,1,TVC,9,
