
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1885.53,um^3,Cell,1,TVC,0,
2042.21,um^3,Cell,1,TVC,1,
884.523,um^3,Cell,1,TVC,2,
1220.83,um^3,Cell,1,TVC,3,
2217.36,um^3,Cell,1,TVC,5,
1339.95,um^3,Cell,1,TVC,6,
1025.45,um^3,Cell,1,TVC,9,
