
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32310.1,58378.7,105.758,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
32321.6,58375.5,101.974,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
32328.1,58370.6,105.458,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
32299.7,58376.8,111.17,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
32316.3,58370.5,111.407,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
32305,58376,116.069,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,6,
32311.5,58375,120.395,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,9,
