
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
14.5703,22.6992,94.2852,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
16.7227,23.1758,31.3125,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
