
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
74.624,102.378,-19.2905,um,Surface,Center of Homogeneous Mass,1,ATMgroup,1,
69.3136,57.3717,17.0886,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
