
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.519,um,Nucleus,1,TVC,3,100000000,
3.27923,um,Nucleus,1,TVC,4,100000001,
3.61569,um,Nucleus,1,TVC,5,100000002,
3.13637,um,Nucleus,1,TVC,6,100000003,
4.73072,um,Nucleus,1,ATM,7,100000004,
3.68499,um,Nucleus,1,ATM,8,100000005,
