
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45961,46683.5,17.7878,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
45904.9,46611.4,8.77287,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
