
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42808.8,62307,31.0911,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
42743.2,62358.4,34.9402,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
