
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.21087,um,Nucleus,1,TVC,0,100000000,
3.51267,um,Nucleus,1,TVC,1,100000001,
3.37052,um,Nucleus,1,TVC,2,100000002,
3.53333,um,Nucleus,1,TVC,3,100000003,
6.66635,um,Nucleus,1,ATM,7,100000007,
5.17812,um,Nucleus,1,ATM,8,100000008,
