
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.8291,19.0635,90.9023,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
17.5488,21.1727,42.6328,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
