
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.684597,-0.447503,0.575384,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.231387,-0.274474,-0.93334,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
