
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
5.82781,um,Nucleus,1,ATM,1,100000000,
4.11004,um,Nucleus,1,ATM,2,100000001,
5.99927,um,Nucleus,1,TVC,3,100000002,
2.34488,um,Nucleus,1,TVC,4,100000003,
3.42272,um,Nucleus,1,TVC,5,100000004,
1.58907,um,Nucleus,1,TVC,6,100000005,
