
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
36.4587,um,Surface,1,ATMgroup,0,
14.3102,um,Surface,1,TVCgroup,2,
