
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
33790.3,46691.9,95.9723,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
33766.4,46627.6,127.667,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
