
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.738006,-0.670682,-0.0743804,um,Cell,Cell Ellipsoid Axis C,1,ATM,3,
0.797961,-0.602663,0.00753845,um,Cell,Cell Ellipsoid Axis C,1,ATM,4,
0.368397,0.847808,-0.38145,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
-0.627189,-0.769649,0.119476,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
0.263544,0.876358,0.403163,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
