
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.362018,,Cell,1,TVC,1,
0.453587,,Cell,1,TVC,4,
0.189059,,Cell,1,TVC,5,
0.40317,,Cell,1,TVC,8,
0.206082,,Cell,1,ATM,13,
0.309552,,Cell,1,ATM,15,
