
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
3.92685,um,Cell,1,TVC,1,
5.14731,um,Cell,1,TVC,4,
5.03136,um,Cell,1,TVC,5,
5.39795,um,Cell,1,TVC,8,
5.53686,um,Cell,1,ATM,13,
6.19245,um,Cell,1,ATM,15,
