
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
4.50269,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,13,100000013,
2.41272,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,15,100000015,
1.68228,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000000,
1.6196,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
1.06559,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
1.5965,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,8,100000008,
