
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.560841,-0.668941,-0.487827,um,Surface,Ellipsoid Axis A,1,ATMgroup,3,
0.197655,0.89242,0.40561,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
