
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.3535,22.7461,69.0742,um,Surface,BoundingBoxOO Length,1,ATMgroup,3,
17.7695,30.9355,40.4434,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
