
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.98,um,Surface,1,ATMgroup,0,
15.8345,um,Surface,1,TVCgroup,2,
