
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34147.1,46659.5,17.0351,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
34092.8,46680.1,-12.2822,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
