
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
12.2795,um,Cell,Image 1,1,ATM,0,
17.7841,um,Cell,Image 1,1,ATM,1,
23.2887,um,Cell,Image 1,1,TVC,2,
25.4059,um,Cell,Image 1,1,TVC,3,
24.1356,um,Cell,Image 1,1,TVC,5,
