
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43913.2,58768.6,68.9671,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
43905.9,58738.9,31.7693,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,3,
