
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43913.9,58767.4,69.2663,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
43906.3,58739.4,29.4096,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,3,
