
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.473818,-0.191628,-0.85952,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.0575122,-0.980692,-0.186909,um,Surface,Ellipsoid Axis B,1,TVCgroup,3,
