
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
23.4623,um,Surface,1,ATMgroup,0,
14.1398,um,Surface,1,TVCgroup,3,
