
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.826688,0.23954,-0.509124,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.883257,-0.137249,0.448352,um,Surface,Ellipsoid Axis A,1,TVCgroup,3,
