
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
24.7695,44.9922,19.9237,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
20.5,27.332,29.6736,um,Surface,BoundingBoxAA Length,1,TVCgroup,3,
