
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.39295,um,Cell,1,TVC,0,
7.03904,um,Cell,1,TVC,1,
8.07652,um,Cell,1,ATM,2,
7.60873,um,Cell,1,ATM,3,
4.73255,um,Cell,1,TVC,4,
4.05758,um,Cell,1,TVC,5,
