
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
9.94922,11.0898,11.4455,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,0,100000000,
11.375,8.24609,11.4455,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,1,100000001,
5.6875,9.10156,9.32598,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,2,100000002,
5.40234,8.53125,8.90208,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,3,100000003,
4.83203,6.53906,8.05426,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,4,100000004,
4.55078,5.40234,7.63035,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,5,100000005,
