
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.91446,um,Surface,1,ATMgroup,0,
5.51862,um,Surface,1,TVCgroup,2,
