
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
6988.49,um^3,Cell,1,ATM,0,
12585.4,um^3,Cell,1,ATM,1,
2440.89,um^3,Cell,1,TVC,2,
1515.07,um^3,Cell,1,TVC,3,
3749.19,um^3,Cell,1,TVC,4,
1424.99,um^3,Cell,1,TVC,5,
