
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
5382.33,um^3,Cell,1,ATM,2,
4280.01,um^3,Cell,1,ATM,3,
1025.69,um^3,Cell,1,TVC,4,
787.603,um^3,Cell,1,TVC,5,
2120.56,um^3,Cell,1,TVC,6,
1558.64,um^3,Cell,1,TVC,7,
