
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
6155.52,um^2,Cell,1,ATM,1,
3468.98,um^2,Cell,1,ATM,2,
809.678,um^2,Cell,1,TVC,7,
1198.96,um^2,Cell,1,TVC,8,
1449.17,um^2,Cell,1,TVC,9,
987.4,um^2,Cell,1,TVC,10,
