
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.79328,um,Surface,1,TVCgroup,0,
5.10756,um,Surface,1,ATMgroup,4,
