
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41063.8,67099.3,-23.2296,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
41010.1,67157.3,-38.5952,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
