
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.813315,-0.509162,-0.281554,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.448772,0.0209652,-0.8934,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
