
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
60.4063,55.8125,38.9558,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
31.3398,34.7422,16.5139,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
