
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
3024.04,um^2,Cell,1,ATM,2,
3262.98,um^2,Cell,1,ATM,3,
1417.77,um^2,Cell,1,TVC,4,
1393.82,um^2,Cell,1,TVC,5,
1334.78,um^2,Cell,1,TVC,6,
1106.98,um^2,Cell,1,TVC,7,
