
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43880.6,44919.3,92.1094,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
43858.1,44919.3,94.9708,um,Cell,Cell Center of Homogeneous Mass,1,ATM,3,
43894.4,44877.2,100.198,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
43894.4,44847.9,103.236,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
43893.5,44862.3,102.259,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
43899,44857.2,105.069,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
