
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.98905,um,Cell,1,ATM,2,
7.93583,um,Cell,1,ATM,3,
6.11358,um,Cell,1,TVC,4,
5.86553,um,Cell,1,TVC,5,
5.74912,um,Cell,1,TVC,6,
4.54429,um,Cell,1,TVC,7,
