
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.68711,9.34859,13.7167,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,3,100000003,
2.31509,5.4167,5.77801,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,5,100000005,
5.11522,10.3784,14.0066,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,6,100000006,
5.62982,5.60603,9.52754,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
7.48473,10.4886,14.7787,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
3.49198,6.84018,8.97094,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
