
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39256.2,60461.3,8.89449,um,Surface,Center of Homogeneous Mass,1,ATMgroup,3,
39308,60410,9.35967,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
