
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.111773,-0.976917,0.182044,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.871532,0.274534,0.40628,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
